-121	2	155.343	400.000		34.000	34.000
-121	3	155.343	400.000		33.000	33.000
-121	4	155.343	400.000		38.000	38.000
-121	5	155.343	400.000		28.000	28.000
-121	6	155.343	400.000		36.000	36.000
-121	7	155.343	400.000		24.000	24.000
-121	8	155.343	400.000		30.000	30.000
-121	9	155.343	400.000		32.000	32.000
-121	10	155.343	400.000		36.000	36.000
-121	11	155.343	400.000		37.000	37.000
-121	12	155.343	400.000		37.000	37.000
-121	13	155.343	400.000		26.000	26.000
-121	14	155.343	400.000		29.000	29.000
-121	15	155.343	400.000		33.000	33.000
-121	16	155.343	400.000		35.000	35.000
-121	17	155.343	400.000		38.000	38.000
-121	18	155.343	400.000		34.000	34.000
-121	19	155.343	400.000		31.000	31.000
-121	20	155.343	400.000		33.000	33.000
-121	21	155.343	400.000		33.000	33.000
-121	22	155.343	400.000		26.000	26.000
-121	23	155.343	400.000		22.000	22.000
-121	24	155.343	400.000		19.000	19.000
-121	25	155.343	400.000		32.000	32.000
-121	26	155.343	400.000		29.000	29.000
-121	27	155.343	400.000		21.000	21.000
-121	28	155.343	400.000		26.000	26.000
-121	29	155.343	400.000		19.000	19.000
-121	30	155.343	400.000		25.000	25.000
-121	31	155.343	400.000		25.000	25.000
-121	32	155.343	400.000		19.000	19.000
-121	33	155.343	400.000		9.000	9.000
-121	34	155.343	400.000		12.000	12.000
-121	35	155.343	400.000		10.000	10.000
-121	36	155.343	400.000		7.000	7.000
-121	37	155.343	400.000		7.000	7.000
-121	38	155.343	400.000		7.000	7.000
-121	39	155.343	400.000		4.000	4.000
-121	40	155.343	400.000		3.000	3.000
-121	41	155.343	400.000		3.000	3.000
-121	42	155.343	400.000		2.000	2.000
-121	43	155.343	400.000		0.000	0.000
-121	44	155.343	400.000		1.000	1.000
-121	45	155.343	400.000		2.000	2.000
-121	46	155.343	400.000		1.000	1.000
-121	47	155.343	400.000		2.000	2.000
-120	-49	155.343	400.000		2.000	2.000
-120	-48	155.343	400.000		1.000	1.000
-120	-47	155.343	400.000		2.000	2.000
-120	-46	155.343	400.000		1.000	1.000
-120	-45	155.343	400.000		4.000	4.000
-120	-44	155.343	400.000		7.000	7.000
-120	-43	155.343	400.000		5.000	5.000
-120	-42	155.343	400.000		5.000	5.000
-120	-41	155.343	400.000		4.000	4.000
-120	-40	155.343	400.000		4.000	4.000
-120	-39	155.343	400.000		7.000	7.000
-120	-38	155.343	400.000		14.000	14.000
-120	-37	155.343	400.000		17.000	17.000
-120	-36	155.343	400.000		18.000	18.000
-120	-35	155.343	400.000		16.000	16.000
-120	-34	155.343	400.000		14.000	14.000
-120	-33	155.343	400.000		23.000	23.000
-120	-32	155.343	400.000		24.000	24.000
-120	-31	155.343	400.000		16.000	16.000
-120	-30	155.343	400.000		22.000	22.000
-120	-29	155.343	400.000		37.000	37.000
-120	-28	155.343	400.000		36.000	36.000
-120	-27	155.343	400.000		27.000	27.000
-120	-26	155.343	400.000		35.000	35.000
-120	-25	155.343	400.000		32.000	32.000
-120	-24	155.343	400.000		24.000	24.000
-120	-23	155.343	400.000		30.000	30.000
-120	-22	155.343	400.000		32.000	32.000
-120	-21	155.343	400.000		27.000	27.000
-120	-20	155.343	400.000		34.000	34.000
-120	-19	155.343	400.000		45.000	45.000
-120	-18	155.343	400.000		36.000	36.000
-120	-17	155.343	400.000		31.000	31.000
-120	-16	155.343	400.000		29.000	29.000
-120	-15	155.343	400.000		30.000	30.000
